time UTC,port1 Contact Temperature Contact Temperature [°C],port1 Vibration Velocity RMS v-RMS X [mm/s],port1 Vibration Velocity RMS v-RMS Y [mm/s],port1 Vibration Velocity RMS v-RMS Z [mm/s]
2024-08-25T17:38:00.539116875Z,24.749984741210938,0.10924985259771347,0.13348785042762756,0.11953237652778625
2024-08-25T17:38:00.78914225Z,24.749984741210938,0.13199295103549957,0.1114448830485344,0.16999806463718414
2024-08-25T17:38:01.039174375Z,24.750003814697266,0.13287195563316345,0.1108446940779686,0.11758369207382202
2024-08-25T17:38:01.289182625Z,24.750003814697266,0.1622229814529419,0.10530471801757812,0.13255921006202698
2024-08-25T17:38:01.53918725Z,24.794189453125,0.18692415952682495,0.1713033765554428,0.09980271011590958
2024-08-25T17:38:01.78921775Z,24.794189453125,0.12671782076358795,0.14953520894050598,0.09339589625597
2024-08-25T17:38:02.03917Z,24.820083618164062,0.13612619042396545,0.14637933671474457,0.09527507424354553
2024-08-25T17:38:02.28915475Z,24.820083618164062,0.16301560401916504,0.09826111048460007,0.09907171875238419
2024-08-25T17:38:02.5391165Z,24.809356689453125,0.13938909769058228,0.1522655338048935,0.13308672606945038
2024-08-25T17:38:02.789164625Z,24.809356689453125,0.09497257322072983,0.10285373032093048,0.10826516896486282
2024-08-25T17:38:03.0391465Z,24.857994079589844,0.15043646097183228,0.1382065862417221,0.13035458326339722
2024-08-25T17:38:03.28909925Z,24.857994079589844,0.141122967004776,0.1630762368440628,0.10095319896936417
2024-08-25T17:38:03.53906675Z,24.837848663330078,0.11064513027667999,0.13406233489513397,0.12084989249706268
2024-08-25T17:38:03.789084625Z,24.837848663330078,0.09784804284572601,0.1100085899233818,0.13143496215343475
2024-08-25T17:38:04.039077125Z,24.84619140625,0.14359387755393982,0.10759448260068893,0.1340397447347641
2024-08-25T17:38:04.289112625Z,24.84619140625,0.11385270953178406,0.18522000312805176,0.10644140094518661
2024-08-25T17:38:04.539110375Z,24.842737197875977,0.16519761085510254,0.13982875645160675,0.1631620079278946
2024-08-25T17:38:04.7891055Z,24.842737197875977,0.14583803713321686,0.13386622071266174,0.12977446615695953
2024-08-25T17:38:05.039145125Z,24.844167709350586,0.1440863311290741,0.14112605154514313,0.1591579020023346
2024-08-25T17:38:05.289181875Z,24.844167709350586,0.13913753628730774,0.13016745448112488,0.1446794867515564
2024-08-25T17:38:05.539187125Z,24.887767791748047,0.15877428650856018,0.14383791387081146,0.12045428156852722
2024-08-25T17:38:05.789171Z,24.887767791748047,0.1285822093486786,0.11542688310146332,0.13004866242408752
2024-08-25T17:38:06.039175Z,24.869709014892578,0.11518776416778564,0.15603648126125336,0.1400553584098816
2024-08-25T17:38:06.289201Z,24.869709014892578,0.13735751807689667,0.11036721616983414,0.1061302050948143
2024-08-25T17:38:06.53921925Z,24.921382904052734,0.10987918823957443,0.14281852543354034,0.1531180739402771
2024-08-25T17:38:06.78918425Z,24.921382904052734,0.13450101017951965,0.1196453645825386,0.14110808074474335
2024-08-25T17:38:07.039160375Z,24.944175720214844,0.13161282241344452,0.10964335501194,0.14218243956565857
2024-08-25T17:38:07.289148Z,24.944175720214844,0.13797318935394287,0.09760844707489014,0.16780343651771545
2024-08-25T17:38:07.53911375Z,24.89053726196289,0.14475908875465393,0.13087502121925354,0.12569716572761536
2024-08-25T17:38:07.78910475Z,24.89053726196289,0.13810975849628448,0.14464016258716583,0.14391981065273285
2024-08-25T17:38:08.03906375Z,24.91275405883789,0.15583090484142303,0.12950965762138367,0.12807676196098328
2024-08-25T17:38:08.28912375Z,24.91275405883789,0.12731805443763733,0.14459456503391266,0.1316373199224472
2024-08-25T17:38:08.539182875Z,24.947750091552734,0.1379680186510086,0.14906790852546692,0.10588686168193817
2024-08-25T17:38:08.789194375Z,24.947750091552734,0.09480997920036316,0.13906340301036835,0.11601536720991135
2024-08-25T17:38:09.03919525Z,24.93325424194336,0.10314333438873291,0.15320150554180145,0.12857425212860107
2024-08-25T17:38:09.28925425Z,24.93325424194336,0.10790891945362091,0.11824951320886612,0.13032320141792297
2024-08-25T17:38:09.539289375Z,24.895061492919922,0.11151263862848282,0.11533520370721817,0.1325736939907074
2024-08-25T17:38:09.78924125Z,24.895061492919922,0.10367240011692047,0.17814749479293823,0.16234293580055237
2024-08-25T17:38:10.0391965Z,24.91088104248047,0.14126789569854736,0.10132238268852234,0.11360365152359009
2024-08-25T17:38:10.289233375Z,24.91088104248047,0.11677955090999603,0.12507034838199615,0.12542560696601868
2024-08-25T17:38:10.539260625Z,24.904327392578125,0.11510854959487915,0.14159634709358215,0.1284525990486145
2024-08-25T17:38:10.7892365Z,24.904327392578125,0.13406354188919067,0.11169524490833282,0.10245780646800995
2024-08-25T17:38:11.039292125Z,24.95124053955078,0.136311873793602,0.11412421613931656,0.1187230795621872
2024-08-25T17:38:11.289266125Z,24.95124053955078,0.17555253207683563,0.12119318544864655,0.11453191936016083
2024-08-25T17:38:11.539244375Z,25.02019500732422,0.1086062416434288,0.1222996935248375,0.1100573018193245
2024-08-25T17:38:11.789266625Z,25.02019500732422,0.16273799538612366,0.14393284916877747,0.11303111165761948
2024-08-25T17:38:12.039287875Z,24.99163246154785,0.15210364758968353,0.1445702612400055,0.10816619545221329
2024-08-25T17:38:12.289336125Z,24.99163246154785,0.10935898125171661,0.11786627024412155,0.11607128381729126
2024-08-25T17:38:12.539378375Z,25.003463745117188,0.1317487210035324,0.11889783293008804,0.11145231127738953
2024-08-25T17:38:12.789396375Z,25.003463745117188,0.12854591012001038,0.130807027220726,0.10357828438282013
2024-08-25T17:38:13.039366Z,24.99856185913086,0.13763657212257385,0.11402013897895813,0.0982755795121193
2024-08-25T17:38:13.289379625Z,24.99856185913086,0.1379050761461258,0.10300600528717041,0.12935267388820648
2024-08-25T17:38:13.5394055Z,25.000593185424805,0.1379050761461258,0.10300600528717041,0.12935267388820648
2024-08-25T17:38:13.789448625Z,25.000593185424805,0.1196770966053009,0.13518880307674408,0.1265726089477539
2024-08-25T17:38:14.039434Z,24.95555877685547,0.14653277397155762,0.1403716802597046,0.12854792177677155
2024-08-25T17:38:14.28948Z,24.95555877685547,0.11454291641712189,0.14001941680908203,0.10550570487976074
